is_practice,cost,payoff_matrix,weights,trial_num,trial_nudge,nudge_index,nudge_type,og_baskets,shown_baskets,participant_id,first_selected_option,selected_option,gross_earnings,net_earnings,chose_nudge,uncovered_values,nudge,cot,source,fs,Unnamed: 0,type,click_values,cost_matrix,weights_deviation,click_cost,experiment_type,num_features,reaction_time,random_data,points_click_cost,points_action_utility,points_metalevel_reward,finish_trys,trial_type,trial_index,time_elapsed,n_prizes,n_baskets,idiosyncracy,n_uncovered,value_first_option_selected,value_final_option_selected,optimal_option
False,2,"[[5, 3, 6, 5, 2], [4, 7, 5, 4, 3]]","[15, 15]",16,control,-1,supersize,5,5,374,1,1,0.0499999994999999,0.04733333286,False,"[0, 5, 1, 6]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,5,0.0,4,150,150,2
False,2,"[[2, 7, 4, 7, 8, 3], [4, 6, 3, 9, 4, 6]]","[19, 11]",17,pre-supersize,2,supersize,5,6,374,2,2,0.03633333297,0.0349999996499999,True,"[2, 8]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,8.0,2,109,109,3
False,2,"[[3, 6, 5, 1, 4, 7], [5, 4, 4, 4, 5, 7]]","[25, 5]",18,post-supersize,5,supersize,5,6,374,0,5,0.0699999992999999,0.0659999993399999,True,"[0, 1, 2, 3, 4, 6]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,20.0,6,100,210,5
False,2,"[[5, 5, 4, 5, 3, 7], [5, 4, 4, 3, 5, 8]]","[16, 14]",19,pre-supersize,1,supersize,5,6,374,1,1,0.04533333288,0.0433333329,True,"[1, 0, 8]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,2.0,3,136,136,5
False,2,"[[4, 4, 5, 6, 2, 7], [6, 5, 5, 3, 6, 7], [9, 6, 6, 4, 1, 6], [9, 4, 5, 4, 4, 7], [6, 4, 5, 2, 5, 4]]","[2, 4, 9, 4, 11]",20,post-supersize,5,supersize,5,6,374,4,4,0.0359999996399999,0.03266666634,False,"[0, 7, 14, 21, 28]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,16.0,5,108,108,0
False,2,"[[7, 2, 2, 7, 6, 9], [6, 4, 7, 3, 3, 5]]","[9, 21]",21,post-supersize,5,supersize,5,6,374,1,5,0.06199999938,0.0599999994,True,"[0, 7, 2]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,12.0,3,102,186,0
False,2,"[[7, 5, 8, 7, 4, 8], [4, 3, 5, 6, 3, 3], [2, 7, 4, 5, 8, 3], [5, 4, 2, 7, 2, 3], [6, 5, 5, 5, 4, 7]]","[3, 3, 3, 2, 19]",22,post-supersize,5,supersize,5,6,374,4,5,0.0603333327299999,0.0569999994299999,True,"[0, 7, 14, 21, 28]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,26.0,5,125,181,5
False,2,"[[2, 3, 1, 7, 8], [6, 6, 4, 6, 3], [7, 4, 5, 7, 5], [2, 4, 6, 7, 7], [4, 3, 4, 3, 4]]","[1, 4, 7, 10, 8]",23,control,-1,supersize,5,5,374,3,3,0.05799999942,0.05466666612,False,"[0, 6, 12, 18, 24]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,5,14.0,5,174,174,3
False,2,"[[5, 6, 7, 7, 8], [4, 2, 1, 7, 4], [6, 4, 5, 4, 7], [4, 3, 4, 5, 3], [7, 4, 4, 7, 6]]","[1, 6, 7, 15, 1]",24,control,-1,supersize,5,5,374,4,4,0.0439999995599999,0.04066666626,False,"[0, 6, 12, 18, 24]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,5,20.0,5,132,132,3
False,2,"[[4, 4, 3, 5, 4], [5, 4, 3, 4, 1]]","[5, 25]",25,control,-1,supersize,5,5,374,1,1,0.0399999995999999,0.0366666663,False,"[0, 6, 2, 8, 9]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,5,20.0,5,120,120,0
False,2,"[[9, 7, 4, 6, 6, 7], [8, 4, 4, 7, 4, 4], [7, 6, 3, 7, 3, 6], [4, 3, 7, 6, 5, 3], [6, 6, 5, 6, 5, 2]]","[3, 1, 1, 11, 14]",26,pre-supersize,5,supersize,5,6,374,5,5,0.0306666663599999,0.0306666663599999,True,[],suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,26.0,0,92,92,3
False,2,"[[5, 5, 8, 2, 5], [5, 5, 5, 5, 3], [4, 4, 6, 4, 4], [5, 5, 4, 7, 8], [5, 5, 4, 3, 4]]","[1, 15, 5, 6, 3]",27,control,-1,supersize,5,5,374,1,1,0.04833333285,0.0449999995499999,False,"[0, 6, 12, 18, 24]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,5,18.0,5,145,145,2
False,2,"[[6, 6, 3, 10, 4, 7], [1, 5, 6, 6, 5, 5], [3, 8, 7, 5, 3, 7], [5, 3, 4, 8, 5, 5], [3, 2, 6, 3, 2, 3]]","[7, 5, 3, 13, 2]",28,post-supersize,5,supersize,5,6,374,3,3,0.0749999992499999,0.07166666595,False,"[0, 7, 14, 21, 28]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,16.0,5,225,225,3
False,2,"[[6, 4, 5, 6, 5, 3], [6, 4, 7, 4, 4, 9]]","[20, 10]",29,post-supersize,5,supersize,5,6,374,2,2,0.0566666661,0.0539999994599999,False,"[0, 7, 2, 9]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,10.0,4,170,170,0
False,2,"[[7, 5, 4, 7, 6, 5], [3, 7, 3, 6, 5, 6], [8, 7, 6, 5, 6, 5], [6, 8, 6, 6, 4, 6], [2, 4, 9, 5, 5, 2]]","[7, 5, 2, 1, 15]",30,post-supersize,5,supersize,5,6,374,4,4,0.05266666614,0.04933333284,False,"[0, 7, 14, 21, 28]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,20.0,5,158,158,2
False,2,"[[4, 2, 3, 4, 5, 5], [4, 5, 4, 6, 5, 6], [7, 6, 4, 4, 8, 7], [7, 5, 4, 5, 4, 4], [8, 5, 6, 3, 4, 7]]","[3, 7, 11, 3, 6]",31,pre-supersize,5,supersize,5,6,374,5,5,0.06266666604,0.0593333327399999,True,"[0, 7, 14, 21, 28]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,12.0,5,188,188,5
False,2,"[[7, 3, 4, 2, 5, 4], [5, 4, 4, 4, 6, 5]]","[8, 22]",32,pre-supersize,5,supersize,5,6,374,5,5,0.04733333286,0.0466666662,True,[11],suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,14.0,1,142,142,4
True,2,"[[6, 9, 4, 5, 7], [4, 5, 3, 3, 7]]","[11, 19]",1,control,-1,supersize,5,5,9,1,1,0.06466666602,0.0633333327,False,"[1, 8]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,5,8.0,2,194,194,4
True,2,"[[4, 7, 3, 4, 3], [6, 7, 5, 3, 9], [7, 6, 10, 6, 9], [3, 5, 3, 8, 8], [7, 9, 7, 5, 7]]","[17, 2, 4, 3, 4]",2,control,-1,supersize,5,5,9,2,2,0.0459999995399999,0.04266666624,False,"[0, 6, 12, 18, 24]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,5,22.0,5,138,138,1
False,2,"[[5, 8, 6, 3, 4, 6], [6, 5, 6, 6, 8, 7]]","[4, 26]",3,pre-supersize,2,supersize,5,6,9,2,2,0.0599999994,0.05866666608,True,"[2, 8]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,22.0,2,180,180,4
False,2,"[[5, 5, 2, 5, 4], [7, 7, 7, 5, 4], [7, 6, 7, 6, 5], [3, 3, 4, 6, 4], [6, 4, 4, 6, 5]]","[3, 2, 2, 13, 10]",4,control,-1,supersize,5,5,9,2,2,0.0419999995799999,0.03866666628,False,"[0, 6, 12, 18, 24]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,5,22.0,5,126,126,3
False,2,"[[4, 6, 3, 5, 5], [5, 7, 6, 6, 6], [2, 4, 6, 4, 3], [5, 6, 4, 4, 5], [6, 6, 3, 7, 6]]","[6, 2, 14, 7, 1]",5,control,-1,supersize,5,5,9,2,2,0.04833333285,0.0449999995499999,False,"[0, 6, 12, 18, 24]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,5,18.0,5,145,145,1
False,2,"[[5, 2, 1, 2, 8, 3], [4, 2, 8, 6, 4, 5], [6, 5, 5, 4, 3, 3], [8, 4, 3, 7, 4, 7], [5, 5, 5, 7, 6, 4]]","[2, 6, 9, 10, 3]",6,pre-supersize,1,supersize,5,6,9,1,1,0.03866666628,0.0379999996199999,True,[13],suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,14.0,1,116,116,0
False,2,"[[3, 7, 7, 6, 0, 3], [6, 6, 8, 5, 5, 3]]","[28, 2]",7,post-supersize,5,supersize,5,6,9,2,2,0.07066666596,0.066666666,False,"[0, 1, 2, 3, 4, 10]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,26.0,6,212,212,2
False,2,"[[4, 2, 3, 6, 6, 7], [6, 4, 6, 3, 4, 7], [7, 5, 4, 4, 6, 4], [5, 0, 5, 10, 7, 6], [5, 9, 5, 4, 5, 7]]","[14, 4, 4, 3, 5]",8,post-supersize,5,supersize,5,6,9,2,5,0.0649999993499999,0.06166666605,True,"[0, 7, 14, 21, 28]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,16.0,5,122,195,5
False,2,"[[1, 5, 6, 5, 7, 5], [0, 7, 5, 7, 5, 6], [5, 5, 4, 7, 5, 1], [6, 10, 4, 1, 3, 4], [5, 4, 8, 4, 3, 2]]","[2, 15, 3, 6, 4]",9,pre-supersize,0,supersize,5,6,9,0,0,0.02433333309,0.02366666643,True,[18],suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,18.0,1,73,73,1
False,2,"[[5, 3, 6, 7, 5, 4], [5, 4, 4, 4, 3, 4]]","[5, 25]",10,post-supersize,5,supersize,5,6,9,2,2,0.0433333329,0.04133333292,False,"[0, 7, 2]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,20.0,3,130,130,0
False,2,"[[3, 8, 6, 4, 7], [7, 7, 8, 6, 7]]","[3, 27]",11,control,-1,supersize,5,5,9,1,1,0.0709999992899999,0.06833333265,False,"[0, 5, 1, 6]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,5,24.0,4,213,213,2
False,2,"[[5, 6, 6, 6, 5, 7], [7, 6, 4, 3, 4, 4]]","[12, 18]",12,pre-supersize,3,supersize,5,6,9,3,3,0.0419999995799999,0.04066666626,True,"[3, 9]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,6.0,2,126,126,0
False,2,"[[5, 7, 3, 5, 2, 4], [7, 3, 6, 7, 6, 6], [2, 5, 6, 5, 5, 3], [3, 6, 7, 2, 5, 2], [8, 5, 6, 6, 3, 6]]","[5, 6, 2, 8, 9]",13,post-supersize,5,supersize,5,6,9,2,5,0.0439999995599999,0.04066666626,True,"[0, 7, 14, 21, 28]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,10.0,5,173,132,2
False,2,"[[6, 2, 5, 5, 5, 6], [5, 3, 4, 9, 5, 6]]","[6, 24]",14,post-supersize,5,supersize,5,6,9,3,3,0.0819999991799999,0.07866666588,False,"[0, 7, 2, 9, 10]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,18.0,5,246,246,3
False,2,"[[4, 6, 4, 5, 6], [6, 5, 3, 6, 3]]","[24, 6]",15,control,-1,supersize,5,5,9,1,1,0.05799999942,0.0553333327799999,False,"[0, 5, 1, 6]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,5,18.0,4,174,174,1
False,2,"[[6, 7, 5, 6, 6, 4], [6, 7, 3, 7, 4, 7], [7, 5, 6, 7, 8, 6], [3, 4, 5, 5, 7, 6], [5, 7, 5, 5, 10, 3]]","[3, 8, 1, 16, 2]",16,post-supersize,5,supersize,5,6,9,2,5,0.05866666608,0.0553333327799999,True,"[0, 7, 14, 21, 28]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,24.0,5,135,176,4
False,2,"[[8, 8, 5, 6, 2, 7], [7, 3, 4, 5, 2, 4], [2, 3, 6, 5, 7, 3], [6, 5, 3, 4, 6, 8], [6, 4, 5, 5, 5, 7]]","[6, 1, 2, 5, 16]",17,pre-supersize,4,supersize,5,6,9,4,4,0.0459999995399999,0.04533333288,True,[16],suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,20.0,1,138,138,5
False,2,"[[5, 6, 2, 1, 4, 6], [2, 3, 4, 4, 6, 3], [6, 5, 4, 8, 1, 3], [6, 6, 6, 7, 9, 4], [3, 3, 5, 3, 7, 6]]","[2, 2, 10, 15, 1]",18,post-supersize,5,supersize,5,6,9,2,5,0.0379999996199999,0.03466666632,True,"[0, 7, 14, 21, 28]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,26.0,5,147,114,3
False,2,"[[4, 6, 4, 6, 7, 4], [6, 6, 3, 8, 6, 3]]","[23, 7]",19,post-supersize,5,supersize,5,6,9,1,5,0.03766666629,0.03633333297,True,"[0, 7]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,16.0,2,180,113,4
False,2,"[[3, 6, 6, 4, 8], [7, 6, 4, 6, 4], [4, 2, 6, 4, 7], [6, 7, 4, 4, 4], [8, 3, 6, 3, 3]]","[3, 12, 2, 6, 7]",20,control,-1,supersize,5,5,9,2,2,0.0479999995199999,0.04466666622,False,"[0, 6, 12, 18, 24]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,5,14.0,5,144,144,0
False,2,"[[1, 6, 3, 5, 6, 6], [3, 5, 3, 9, 7, 5]]","[21, 9]",21,pre-supersize,5,supersize,5,6,9,5,5,0.0569999994299999,0.05566666611,True,"[5, 11]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,12.0,2,171,171,4
False,2,"[[4, 5, 5, 7, 3], [3, 7, 4, 9, 7]]","[9, 21]",22,control,-1,supersize,5,5,9,3,3,0.0839999991599999,0.08066666586,False,"[0, 6, 2, 8, 9]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,5,12.0,5,252,252,3
False,2,"[[4, 4, 7, 4, 4, 8], [7, 5, 3, 5, 7, 7]]","[2, 28]",23,pre-supersize,1,supersize,5,6,9,1,1,0.04933333284,0.04866666618,True,[7],suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,26.0,1,148,148,5
False,2,"[[3, 3, 3, 4, 3], [4, 2, 7, 3, 9], [2, 6, 3, 3, 4], [3, 3, 6, 2, 6], [6, 7, 6, 3, 8]]","[2, 4, 10, 4, 10]",24,control,-1,supersize,5,5,9,4,4,0.06199999938,0.05866666608,False,"[0, 6, 12, 18, 24]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,5,16.0,5,186,186,4
False,2,"[[3, 5, 3, 7, 1, 5], [4, 5, 4, 4, 3, 8]]","[15, 15]",25,post-supersize,5,supersize,5,6,9,1,5,0.0649999993499999,0.0623333327099999,True,"[0, 6, 1, 7]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,0.0,4,150,195,5
False,2,"[[6, 7, 6, 2, 6, 3], [5, 4, 7, 5, 5, 4], [5, 5, 4, 6, 7, 4], [3, 8, 1, 6, 5, 6], [6, 5, 6, 7, 7, 8]]","[16, 6, 2, 3, 3]",26,post-supersize,5,supersize,5,6,9,0,5,0.04066666626,0.03733333296,True,"[0, 7, 14, 21, 28]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,20.0,5,163,122,1
False,2,"[[2, 6, 4, 5, 3], [6, 5, 3, 7, 6]]","[12, 18]",27,control,-1,supersize,5,5,9,4,4,0.0479999995199999,0.04733333286,False,[9],suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,5,6.0,1,144,144,3
False,2,"[[5, 4, 4, 5, 4, 4], [7, 5, 6, 3, 4, 6], [6, 5, 6, 5, 4, 2], [6, 3, 3, 5, 4, 4], [6, 6, 5, 8, 5, 7]]","[3, 5, 14, 7, 1]",28,pre-supersize,3,supersize,5,6,9,3,3,0.04766666619,0.0469999995299999,True,[27],suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,18.0,1,143,143,0
False,2,"[[6, 4, 9, 5, 8], [7, 5, 7, 5, 4], [6, 3, 7, 5, 4], [5, 6, 8, 7, 7], [2, 5, 4, 6, 2]]","[6, 8, 7, 7, 2]",29,control,-1,supersize,5,5,9,2,2,0.07433333259,0.0709999992899999,False,"[0, 6, 12, 18, 24]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,5,8.0,5,223,223,2
False,2,"[[6, 6, 3, 5, 5, 3], [7, 9, 5, 6, 7, 2], [8, 2, 5, 4, 5, 3], [4, 5, 7, 7, 2, 4], [4, 6, 6, 4, 5, 6]]","[12, 8, 6, 3, 1]",30,pre-supersize,3,supersize,5,6,9,3,3,0.05233333281,0.05166666615,True,[21],suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,16.0,1,157,157,0
False,2,"[[3, 3, 4, 3, 3, 4], [2, 5, 4, 6, 5, 1]]","[1, 29]",31,pre-supersize,2,supersize,5,6,9,2,2,0.0399999995999999,0.03866666628,True,"[2, 8]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,28.0,2,120,120,3
False,2,"[[7, 5, 5, 7, 6], [8, 1, 2, 4, 5]]","[10, 20]",32,control,-1,supersize,5,5,9,0,0,0.0766666659,0.0739999992599999,False,"[0, 5, 1, 6]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,5,10.0,4,230,230,0
True,2,"[[6, 7, 4, 3, 5], [5, 5, 1, 7, 6]]","[1, 29]",1,control,-1,supersize,5,5,356,1,1,0.05066666616,0.04933333284,False,"[0, 6]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,5,28.0,2,152,152,3
True,2,"[[5, 6, 5, 6, 2], [3, 2, 5, 5, 6], [5, 8, 6, 3, 3], [4, 4, 6, 3, 8], [6, 8, 5, 5, 3]]","[4, 2, 10, 12, 2]",2,control,-1,supersize,5,5,356,2,2,0.0573333327599999,0.0553333327799999,False,"[0, 16, 12]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,5,20.0,3,172,172,1
False,2,"[[6, 6, 5, 4, 5, 5], [3, 7, 4, 5, 4, 5], [4, 5, 7, 2, 4, 3], [7, 3, 3, 5, 4, 4], [6, 5, 4, 6, 8, 4]]","[5, 1, 6, 12, 6]",3,post-supersize,5,supersize,5,6,356,2,5,0.0399999995999999,0.0379999996199999,True,"[0, 19, 14]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,12.0,3,131,120,0
False,2,"[[4, 6, 3, 4, 7, 4], [6, 4, 5, 8, 6, 2]]","[22, 8]",4,post-supersize,5,supersize,5,6,356,2,5,0.03466666632,0.033333333,True,"[1, 8]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,14.0,2,106,104,4
False,2,"[[3, 3, 5, 3, 7, 6], [5, 6, 3, 4, 5, 4], [5, 4, 5, 7, 6, 4], [6, 6, 5, 3, 5, 4], [4, 7, 6, 5, 7, 5]]","[5, 4, 6, 3, 12]",5,post-supersize,5,supersize,5,6,356,2,5,0.04733333286,0.04533333288,True,"[0, 25, 14]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,12.0,3,154,142,4
False,2,"[[5, 4, 4, 5, 5, 4], [7, 5, 5, 6, 6, 5]]","[7, 23]",6,pre-supersize,1,supersize,5,6,356,1,1,0.04766666619,0.0469999995299999,True,[7],suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,16.0,1,143,143,0
False,2,"[[5, 3, 6, 6, 4, 5], [1, 3, 3, 5, 8, 6]]","[23, 7]",7,pre-supersize,5,supersize,5,6,356,5,5,0.05233333281,0.05166666615,True,[11],suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,16.0,1,157,157,3
False,2,"[[4, 7, 6, 2, 2], [6, 4, 4, 7, 2]]","[12, 18]",8,control,-1,supersize,5,5,356,3,3,0.0499999994999999,0.04933333284,False,[8],suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,5,6.0,1,150,150,0
False,2,"[[3, 6, 7, 5, 3, 7], [4, 6, 4, 6, 4, 4]]","[14, 16]",9,post-supersize,5,supersize,5,6,356,1,5,0.0539999994599999,0.05133333282,True,"[0, 6, 1, 7]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,2.0,4,180,162,1
False,2,"[[5, 8, 7, 3, 6, 3], [3, 5, 4, 6, 4, 7], [7, 7, 7, 6, 3, 2], [8, 5, 4, 5, 3, 6], [7, 3, 0, 5, 7, 8]]","[3, 8, 5, 2, 12]",10,pre-supersize,2,supersize,5,6,356,2,2,0.03199999968,0.03199999968,True,[],suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,16.0,0,96,96,5
False,2,"[[8, 5, 6, 4, 6, 8], [3, 6, 8, 6, 6, 3], [7, 4, 6, 4, 3, 6], [4, 5, 3, 4, 4, 5], [5, 4, 5, 4, 1, 3]]","[13, 2, 1, 11, 3]",11,post-supersize,5,supersize,5,6,356,2,5,0.0599999994,0.05799999942,True,"[0, 19, 8]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,24.0,3,148,180,5
False,2,"[[3, 5, 3, 5, 8, 6], [3, 4, 7, 7, 9, 3], [4, 3, 4, 2, 5, 5], [6, 3, 3, 6, 3, 4], [5, 5, 5, 1, 6, 7]]","[1, 7, 15, 6, 1]",12,pre-supersize,4,supersize,5,6,356,4,4,0.0566666661,0.0559999994399999,True,[10],suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,20.0,1,170,170,4
False,2,"[[6, 5, 2, 3, 7, 5], [6, 3, 3, 5, 2, 5]]","[16, 14]",13,post-supersize,5,supersize,5,6,356,1,5,0.0499999994999999,0.04733333286,True,"[0, 6, 1, 7]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,2.0,4,122,150,0
False,2,"[[2, 6, 6, 2, 5], [6, 3, 4, 5, 6]]","[9, 21]",14,control,-1,supersize,5,5,356,1,1,0.0389999996099999,0.03633333297,False,"[0, 5, 1, 6]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,5,12.0,4,117,117,4
False,2,"[[4, 6, 4, 5, 5], [6, 7, 6, 6, 4], [4, 5, 8, 6, 5], [7, 5, 5, 1, 8], [7, 5, 5, 6, 5]]","[14, 4, 2, 1, 9]",15,control,-1,supersize,5,5,356,2,2,0.04866666618,0.0466666662,False,"[0, 21, 7]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,5,22.0,3,146,146,1
False,2,"[[4, 8, 5, 5, 4], [6, 5, 5, 6, 7]]","[7, 23]",16,control,-1,supersize,5,5,356,3,3,0.05766666609,0.0563333327699999,False,"[6, 3]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,5,16.0,2,173,173,4
False,2,"[[5, 4, 4, 6, 1], [6, 5, 6, 5, 3], [2, 2, 8, 6, 5], [6, 4, 6, 7, 3], [2, 2, 7, 5, 6]]","[8, 10, 5, 5, 2]",17,control,-1,supersize,5,5,356,2,2,0.05866666608,0.0553333327799999,False,"[0, 6, 12, 18, 24]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,5,12.0,5,176,176,2
False,2,"[[3, 2, 4, 6, 7], [6, 6, 4, 6, 5], [9, 8, 6, 4, 1], [4, 5, 7, 4, 2], [5, 4, 2, 4, 2]]","[4, 8, 2, 2, 14]",18,control,-1,supersize,5,5,356,2,2,0.0339999996599999,0.03133333302,False,"[20, 6, 2, 18]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,5,20.0,4,102,102,0
False,2,"[[4, 5, 4, 4, 5, 8], [8, 1, 3, 5, 6, 3]]","[17, 13]",19,post-supersize,5,supersize,5,6,356,1,1,0.03266666634,0.0299999997,False,"[0, 6, 1, 7]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,4.0,4,98,98,5
False,2,"[[5, 3, 6, 6, 6, 4], [4, 5, 3, 5, 4, 5]]","[16, 14]",20,pre-supersize,5,supersize,5,6,356,5,5,0.04466666622,0.0439999995599999,True,[11],suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,2.0,1,134,134,3
False,2,"[[6, 5, 6, 5, 8, 4], [2, 3, 6, 6, 8, 7], [3, 5, 4, 5, 4, 7], [7, 4, 7, 6, 6, 2], [5, 6, 5, 5, 5, 4]]","[2, 5, 10, 7, 6]",21,post-supersize,5,supersize,5,6,356,2,5,0.05033333283,0.04833333285,True,"[0, 19, 14]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,6,10.0,3,161,151,4
False,2,"[[1, 8, 3, 8, 4, 5], [6, 3, 3, 5, 4, 5]]","[16, 14]",22,post-supersize,5,supersize,5,6,356,1,5,0.0499999994999999,0.04733333286,True,"[0, 6, 1, 7]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,2.0,4,170,150,3
False,2,"[[6, 4, 5, 3, 2, 8], [6, 6, 6, 5, 5, 3]]","[7, 23]",23,pre-supersize,3,supersize,5,6,356,3,3,0.04533333288,0.04466666622,True,[9],suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,2,6,16.0,1,136,136,0
False,2,"[[3, 5, 5, 6, 5], [4, 7, 4, 5, 7], [6, 5, 3, 6, 6], [3, 10, 3, 2, 4], [3, 3, 5, 1, 2]]","[3, 6, 10, 2, 9]",24,control,-1,supersize,5,5,356,2,2,0.0399999995999999,0.03733333296,False,"[0, 21, 12, 18]",suggestion,False,claude-3-haiku-20240307,0,,,,,,,,,,,,,,,,,,5,5,14.0,4,120,120,1
